Order ID,Customer ID,Customer Segment,Order Priority,Product Category,Product Sub-Category,State or Province,Region,City,Order Date,Unit Price,Quantity ordered new,Profit,Sales
87980,700,Consumer,Medium,Office Supplies,Pens & Art Supplies,California,West,Santa Maria,2015-05-20,4.26,22,33.924,87.89
89583,114,Home Office,High,Office Supplies,Pens & Art Supplies,Oregon,West,Lake Oswego,2015-01-03,4.26,7,18.658,29.5
85835,2066,Corporate,Low,Office Supplies,Binders and Binder Accessories,North Carolina,South,Indian Trail,2015-04-19,4.24,8,-61.6,34.16
88570,853,Small Business,High,Office Supplies,Binders and Binder Accessories,California,West,Hesperia,2015-03-16,4.24,12,-89.217,50.83
89201,33,Corporate,Not Specified,Office Supplies,Binders and Binder Accessories,Oregon,West,Gresham,2015-06-15,4.24,13,-84.4376,58.68
91277,2004,Home Office,Medium,Office Supplies,Binders and Binder Accessories,Montana,West,Bozeman,2015-04-17,4.24,10,-78.91668,45
87222,1128,Consumer,Low,Office Supplies,Paper,Texas,Central,Edinburg,2015-06-22,4.2,13,9.78,55.97
90473,1702,Home Office,Medium,Office Supplies,Paper,Mississippi,South,Meridian,2015-01-17,4.2,3,20.39337,13.57
88504,688,Small Business,Low,Office Supplies,Binders and Binder Accessories,Missouri,Central,Saint Louis,2015-03-06,4.18,5,-12.719,21.34
87652,27,Corporate,Not Specified,Furniture,Office Furnishings,California,West,Lakewood,2015-05-02,4.14,12,8.894,54.78
88060,469,Small Business,Not Specified,Furniture,Office Furnishings,New Jersey,East,Hawthorne,2015-01-11,4.14,7,-128.6872,33.35
18561,1745,Home Office,Not Specified,Office Supplies,Labels,Georgia,South,Atlanta,2015-01-09,4.13,9,-51.737,45.87
86555,573,Home Office,Critical,Office Supplies,Binders and Binder Accessories,Illinois,Central,Pekin,2015-03-13,4.13,1,-12.1555,5.84
86724,1671,Small Business,Low,Office Supplies,Labels,Virginia,South,Burke,2015-02-09,4.13,13,-40.53,52.16
87243,1749,Home Office,Not Specified,Office Supplies,Labels,Oklahoma,Central,Lawton,2015-01-09,4.13,2,-48.236,10.19
87396,2912,Home Office,High,Office Supplies,Labels,North Dakota,Central,Grand Forks,2015-04-28,4.13,7,22.3077,32.33
88156,2908,Home Office,High,Office Supplies,Labels,Ohio,East,Garfield Heights,2015-01-08,4.13,4,10.9592,16.07
88634,1020,Small Business,Critical,Office Supplies,Binders and Binder Accessories,Kansas,Central,Pittsburg,2015-02-06,4.13,20,-76.4244,79.06
89761,286,Small Business,Low,Office Supplies,Binders and Binder Accessories,Kansas,Central,Shawnee,2015-06-17,4.13,9,-61.87,40.95
90322,2450,Home Office,Not Specified,Office Supplies,Pens & Art Supplies,Wisconsin,Central,Janesville,2015-05-23,4.13,1,-5.54,4.21
90502,3367,Home Office,Critical,Office Supplies,Labels,Ohio,East,Upper Arlington,2015-05-02,4.13,18,58.2636,84.44
91209,1354,Consumer,High,Office Supplies,Labels,Texas,Central,Weatherford,2015-02-11,4.13,2,-1.0712,8.3
55300,2882,Consumer,High,Office Supplies,Appliances,North Carolina,South,Charlotte,2015-02-20,4.06,37,-246.2761,159.89
86796,3138,Corporate,Not Specified,Office Supplies,Appliances,New Hampshire,East,Londonderry,2015-06-19,4.06,22,-122.835,92.57
87221,1127,Consumer,Medium,Office Supplies,Appliances,Texas,Central,Eagle Pass,2015-02-24,4.06,16,-93.7352,66.81
87630,2886,Consumer,High,Office Supplies,Appliances,Ohio,East,Parma,2015-02-20,4.06,9,-185.17,38.89
88668,772,Small Business,Low,Office Supplies,Appliances,Pennsylvania,East,Allentown,2015-05-17,4.06,12,12.706,64.41
13959,117,Home Office,Medium,Office Supplies,Paper,Washington,West,Seattle,2015-04-04,4,19,16.79,77.61
86284,3331,Corporate,Not Specified,Office Supplies,Paper,Florida,South,Ormond Beach,2015-01-09,4,12,-23.296,50.71
87452,2531,Small Business,Medium,Office Supplies,Paper,California,West,Atascadero,2015-05-02,4,14,28.4,51.99
89584,114,Home Office,Medium,Office Supplies,Paper,Oregon,West,Lake Oswego,2015-04-04,4,5,14.0898,20.42
24455,1340,Home Office,Not Specified,Office Supplies,Pens & Art Supplies,New York,East,New York City,2015-06-06,3.98,76,27.38,282.85
53476,3079,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,Pennsylvania,East,Philadelphia,2015-06-11,3.98,36,19.42,140.78
86466,2561,Consumer,Not Specified,Office Supplies,Binders and Binder Accessories,New York,East,Ossining,2015-04-08,3.98,7,-59.96376,29.77
86491,3167,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,Florida,South,Ponte Vedra Beach,2015-06-19,3.98,11,-89.7092,42.46
87345,1699,Small Business,Low,Office Supplies,Binders and Binder Accessories,Pennsylvania,East,Levittown,2015-03-25,3.98,12,-152.5245,49.44
88240,3078,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,Ohio,East,Toledo,2015-06-11,3.98,9,23.304,35.19
88348,2089,Corporate,Low,Office Supplies,Paper,New York,East,New City,2015-06-30,3.98,5,-5.385,20.54
89071,3017,Corporate,Critical,Office Supplies,Pens & Art Supplies,California,West,Encinitas,2015-01-09,3.98,11,31.2018,45.22
91245,1341,Home Office,Not Specified,Office Supplies,Pens & Art Supplies,Pennsylvania,East,Chambersburg,2015-06-06,3.98,19,41.07,70.71
86688,1935,Home Office,Low,Office Supplies,Rubber Bands,Texas,Central,Grand Prairie,2015-05-30,3.95,23,1.004,96.6
88890,679,Corporate,Medium,Office Supplies,Appliances,Washington,West,Spanaway,2015-03-04,3.95,2,-19.93,10.11
89984,1254,Home Office,Medium,Office Supplies,Rubber Bands,Texas,Central,Channelview,2015-03-24,3.95,5,-9.68,19.66
87832,2668,Home Office,Not Specified,Office Supplies,Rubber Bands,South Dakota,Central,Rapid City,2015-04-21,3.93,6,10.7824,24.18
87877,1250,Corporate,High,Office Supplies,Binders and Binder Accessories,Illinois,Central,Carpentersville,2015-04-09,3.89,21,-255.1689,85.64
89055,2422,Home Office,Medium,Office Supplies,Binders and Binder Accessories,Texas,Central,Huntsville,2015-01-22,3.89,10,-154.307,42.56
86308,596,Consumer,Critical,Office Supplies,Binders and Binder Accessories,Indiana,Central,Carmel,2015-02-15,3.8,6,15.2745,24.27
87617,2935,Small Business,Low,Office Supplies,Binders and Binder Accessories,Massachusetts,East,Boston,2015-05-11,3.8,5,7.31,20.46
88075,56,Consumer,Medium,Office Supplies,Binders and Binder Accessories,New York,East,Tonawanda,2015-04-20,3.8,20,19.6282,73.55
89093,191,Corporate,Not Specified,Office Supplies,Binders and Binder Accessories,Illinois,Central,Aurora,2015-04-09,3.8,14,14.467,53.26
91366,649,Home Office,Medium,Office Supplies,Rubber Bands,Illinois,Central,Buffalo Grove,2015-05-29,3.78,40,106.7499,154.71
55300,2882,Consumer,High,Office Supplies,Labels,North Carolina,South,Charlotte,2015-02-20,3.75,48,55.1946,180.48
87630,2886,Consumer,High,Office Supplies,Labels,Ohio,East,Parma,2015-02-20,3.75,12,31.1328,45.12
90624,2689,Home Office,Critical,Office Supplies,Labels,New Jersey,East,Clifton,2015-05-04,3.75,21,51.2187,74.23
89610,2334,Home Office,Low,Office Supplies,Rubber Bands,Wisconsin,Central,Greenfield,2015-06-02,3.74,12,-7.685,44.75
85850,3146,Corporate,Critical,Office Supplies,Paper,Texas,Central,Pharr,2015-01-04,3.71,11,6.3308,39.64
86311,594,Consumer,Critical,Furniture,Office Furnishings,Indiana,Central,Anderson,2015-06-19,3.7,18,18,67.24
86534,1259,Home Office,High,Office Supplies,Envelopes,Kentucky,South,Danville,2015-04-20,3.69,9,-2196.684,38.65
87406,64,Small Business,Not Specified,Office Supplies,Labels,Virginia,South,Salem,2015-03-02,3.69,1,-37.5291,4
88590,3354,Corporate,Not Specified,Office Supplies,Labels,California,West,Calexico,2015-03-27,3.69,19,47.5272,68.88
89193,1502,Small Business,Critical,Office Supplies,Labels,Florida,South,Coral Springs,2015-05-07,3.69,38,-3.6547,129.43
89810,3128,Small Business,Low,Office Supplies,Envelopes,Louisiana,South,Shreveport,2015-06-25,3.69,9,-139.076,31.98
36647,699,Consumer,High,Office Supplies,"Scissors, Rulers and Trimmers",California,West,Los Angeles,2015-06-30,3.68,24,-21.91,83.16
86102,3041,Corporate,Not Specified,Office Supplies,"Scissors, Rulers and Trimmers",Kansas,Central,Garden City,2015-05-15,3.68,8,-20.65,29.93
87979,702,Consumer,High,Office Supplies,"Scissors, Rulers and Trimmers",California,West,Santa Rosa,2015-06-30,3.68,6,-17.528,20.79
91543,1802,Corporate,Critical,Office Supplies,"Scissors, Rulers and Trimmers",Florida,South,Dunedin,2015-06-01,3.68,11,300.9258,41.29
90678,1665,Consumer,High,Office Supplies,Paper,California,West,Laguna Hills,2015-02-26,3.6,2,-8.28,6.97
91407,2704,Consumer,Critical,Office Supplies,Paper,Florida,South,Pensacola,2015-04-30,3.6,4,2755.6422,15.19
86687,1933,Corporate,Low,Office Supplies,Rubber Bands,Texas,Central,Garland,2015-04-19,3.58,10,14,34.76
86838,14,Small Business,Medium,Office Supplies,Rubber Bands,Minnesota,Central,Prior Lake,2015-05-12,3.58,4,-0.71,14.26
88298,2578,Home Office,Low,Office Supplies,Rubber Bands,Alabama,South,Opelika,2015-05-02,3.58,26,-128.856,93.57
87474,3374,Home Office,High,Office Supplies,Pens & Art Supplies,Maryland,East,Odenton,2015-06-29,3.57,9,-56.888,31.45
87556,2795,Corporate,Low,Office Supplies,Pens & Art Supplies,Iowa,Central,Mason City,2015-01-26,3.57,8,-69.91,30.9
86960,1829,Corporate,Low,Office Supplies,Binders and Binder Accessories,Iowa,Central,Cedar Rapids,2015-01-06,3.52,4,-57.753,15.93
13606,2382,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,New York,East,New York City,2015-04-26,3.38,34,19.04,109.86
86654,2380,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,Michigan,Central,Grand Rapids,2015-04-26,3.38,9,19.04,29.08
87087,1412,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,California,West,Mountain View,2015-02-02,3.38,12,20.4536,38.81
85850,3146,Corporate,Critical,Office Supplies,Binders and Binder Accessories,Texas,Central,Pharr,2015-01-04,3.36,4,-94.2586,14.9
88569,851,Corporate,Not Specified,Office Supplies,Binders and Binder Accessories,California,West,Hacienda Heights,2015-03-07,3.36,21,-216.154,74.08
90354,483,Corporate,Not Specified,Office Supplies,Binders and Binder Accessories,Illinois,Central,Oswego,2015-04-23,3.36,2,-24.05754,8.82
91063,487,Corporate,Medium,Office Supplies,Binders and Binder Accessories,Maine,East,Sanford,2015-05-18,3.36,5,-67.0565,20.87
90239,234,Small Business,Low,Office Supplies,Pens & Art Supplies,Iowa,Central,Newton,2015-04-28,3.34,8,-175.86,27.45
90432,194,Corporate,Medium,Office Supplies,Rubber Bands,Utah,West,Lehi,2015-03-30,3.29,23,15.66,71.55
90932,1646,Small Business,Not Specified,Office Supplies,Rubber Bands,New York,East,Bethpage,2015-03-15,3.29,11,8.53,35.97
14596,894,Corporate,Critical,Office Supplies,Pens & Art Supplies,District of Columbia,East,Washington,2015-01-10,3.28,19,-86,63.14
86826,1433,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,Indiana,Central,Jeffersonville,2015-03-05,3.28,7,-66.35,25.15
86838,14,Small Business,Medium,Office Supplies,Pens & Art Supplies,Minnesota,Central,Prior Lake,2015-05-12,3.28,7,-24.03,22.23
86838,14,Small Business,Medium,Office Supplies,Pens & Art Supplies,Minnesota,Central,Prior Lake,2015-05-12,3.28,4,-37.03,13.99
88794,2164,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,California,West,Pasadena,2015-01-09,3.28,11,-144.9188,36.3
89856,1782,Home Office,High,Office Supplies,Pens & Art Supplies,California,West,San Clemente,2015-01-06,3.28,7,-90.7556,24.57
90103,3320,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,Tennessee,South,Jackson,2015-04-27,3.28,18,0.4266,57.24
90166,896,Corporate,Critical,Office Supplies,Pens & Art Supplies,Texas,Central,Denton,2015-01-10,3.28,5,-66.65,16.62
90314,2215,Corporate,Low,Office Supplies,Pens & Art Supplies,Ohio,East,Massillon,2015-06-23,3.28,4,-22.176,14.76
90796,1595,Corporate,High,Office Supplies,Pens & Art Supplies,West Virginia,East,Huntington,2015-05-11,3.28,42,17.754,134.97
91321,2376,Corporate,High,Office Supplies,Pens & Art Supplies,Idaho,West,Moscow,2015-03-05,3.28,18,-100.24,61.29
3332,342,Corporate,Critical,Office Supplies,Pens & Art Supplies,Florida,South,Miami,2015-05-04,3.26,20,-4.6683,73.97
88152,344,Corporate,Critical,Office Supplies,Pens & Art Supplies,Maine,East,Portland,2015-05-04,3.26,5,0.702,18.49
86688,1935,Home Office,Low,Office Supplies,Appliances,Texas,Central,Grand Prairie,2015-05-30,3.25,2,10.508,55.6
91496,2617,Corporate,Not Specified,Office Supplies,Appliances,South Dakota,Central,Aberdeen,2015-06-27,3.25,6,-286.245,40.69
88371,1008,Home Office,High,Office Supplies,Labels,Maine,East,Gorham,2015-05-25,3.15,8,17.5053,25.37
88157,2908,Home Office,Not Specified,Office Supplies,"Scissors, Rulers and Trimmers",Ohio,East,Garfield Heights,2015-02-28,3.14,8,-13.1352,27.53
88839,3379,Home Office,Critical,Office Supplies,"Scissors, Rulers and Trimmers",Georgia,South,Kennesaw,2015-04-25,3.14,18,1628.37,59.22
548,3106,Home Office,Critical,Office Supplies,Labels,Texas,Central,Houston,2015-03-20,3.08,75,36.02,236.87
86327,3105,Home Office,Critical,Office Supplies,Labels,Kentucky,South,Murray,2015-03-20,3.08,19,13.8,60.01
88555,2071,Corporate,Not Specified,Office Supplies,Labels,Michigan,Central,Farmington Hills,2015-02-01,3.08,11,23.2047,33.63
88598,1211,Corporate,Low,Office Supplies,Labels,Indiana,Central,Fort Wayne,2015-02-01,3.08,4,9.0045,13.05
88714,2464,Consumer,Not Specified,Office Supplies,Labels,Louisiana,South,Bossier City,2015-01-20,3.08,14,424.29,42.53
91415,2487,Small Business,Not Specified,Office Supplies,Labels,Georgia,South,Tucker,2015-06-20,3.08,14,257.0832,43.41
86836,16,Small Business,High,Office Supplies,Rubber Bands,New York,East,Syracuse,2015-02-12,2.98,6,2.63,18.8
88745,3385,Corporate,Low,Office Supplies,Pens & Art Supplies,Ohio,East,Boardman,2015-01-16,2.98,5,-22.01,15.7
8353,491,Consumer,Medium,Office Supplies,Pens & Art Supplies,New York,East,New York City,2015-05-15,2.94,23,-2.12,66.7
17636,962,Home Office,Low,Office Supplies,Pens & Art Supplies,Illinois,Central,Chicago,2015-02-04,2.94,2,-4.2,7.01
86064,2655,Corporate,Critical,Office Supplies,Pens & Art Supplies,Georgia,South,Atlanta,2015-04-08,2.94,10,-93.9274,29.88
86544,2979,Corporate,Critical,Office Supplies,Pens & Art Supplies,North Dakota,Central,Dickinson,2015-01-27,2.94,9,6.384,25.22
88279,2858,Corporate,Medium,Office Supplies,Pens & Art Supplies,Florida,South,Fruit Cove,2015-05-17,2.94,3,-8.876,8.79
88905,494,Consumer,Medium,Office Supplies,Pens & Art Supplies,Washington,West,Seattle,2015-05-15,2.94,6,-2.12,17.4
89201,33,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,Oregon,West,Gresham,2015-06-15,2.94,18,24.312,53.1
89401,960,Home Office,Low,Office Supplies,Pens & Art Supplies,California,West,Redondo Beach,2015-02-04,2.94,1,-4.2,3.51
89465,2178,Small Business,Medium,Office Supplies,Pens & Art Supplies,Massachusetts,East,Worcester,2015-01-27,2.94,9,-1.18,25.35
91261,1894,Home Office,Critical,Office Supplies,Pens & Art Supplies,Wisconsin,Central,Appleton,2015-02-24,2.94,1,-1.84,3.77
87425,1556,Consumer,Not Specified,Office Supplies,Labels,Virginia,South,Alexandria,2015-06-01,2.89,6,-2.0097,16.67
88213,1380,Home Office,Low,Office Supplies,Labels,New Hampshire,East,Portsmouth,2015-06-27,2.89,9,18.0642,26.18
88404,2114,Corporate,Critical,Office Supplies,Labels,Virginia,South,Norfolk,2015-04-23,2.89,1,38.406,3.07
88475,669,Home Office,Medium,Office Supplies,Labels,Iowa,Central,Ottumwa,2015-03-20,2.89,22,40.4823,58.67
89316,3098,Consumer,Low,Office Supplies,Labels,New York,East,Shirley,2015-02-28,2.89,5,9.6117,13.93
89595,1361,Consumer,High,Office Supplies,Labels,Michigan,Central,Allen Park,2015-01-26,2.89,1,1.2236,3.08
89872,2873,Small Business,Medium,Office Supplies,Labels,Florida,South,Hialeah,2015-01-22,2.89,12,441.594,33.02
90833,1113,Corporate,Critical,Office Supplies,Labels,Colorado,West,Arvada,2015-04-06,2.89,14,29.7252,43.08
3397,102,Consumer,Medium,Office Supplies,Binders and Binder Accessories,Massachusetts,East,Boston,2015-06-22,2.88,17,-3.381,47.31
85857,259,Consumer,Low,Office Supplies,Pens & Art Supplies,New Mexico,West,Santa Fe,2015-01-19,2.88,10,5.7532,26.38
86013,451,Home Office,Low,Office Supplies,Labels,California,West,Los Altos,2015-01-05,2.88,8,16.0494,23.26
86548,2980,Corporate,Low,Office Supplies,Pens & Art Supplies,Ohio,East,Sandusky,2015-05-30,2.88,39,15.246,111.92
87004,1304,Consumer,Medium,Office Supplies,Labels,Utah,West,West Jordan,2015-04-23,2.88,3,6.0306,8.74
88173,672,Small Business,Low,Office Supplies,Pens & Art Supplies,Iowa,Central,Newton,2015-02-05,2.88,12,9.59,34.97
88205,109,Consumer,Medium,Office Supplies,Binders and Binder Accessories,New Jersey,East,Lodi,2015-06-22,2.88,4,-2.7048,11.13
88701,2713,Corporate,Critical,Office Supplies,Labels,Michigan,Central,Kalamazoo,2015-06-21,2.88,9,17.4294,25.26
88727,1391,Consumer,Not Specified,Office Supplies,Pens & Art Supplies,California,West,Sunnyvale,2015-04-24,2.88,1,-0.11,7.96
88758,2791,Corporate,Critical,Office Supplies,Pens & Art Supplies,Michigan,Central,Madison Heights,2015-01-15,2.88,7,4.85,19.29
89140,247,Corporate,Medium,Office Supplies,Labels,Tennessee,South,Maryville,2015-03-21,2.88,10,-145.082,28.73
89520,152,Consumer,Critical,Office Supplies,Pens & Art Supplies,Tennessee,South,Knoxville,2015-01-15,2.88,2,-172.718,5.5
90524,1814,Home Office,Not Specified,Office Supplies,Pens & Art Supplies,Mississippi,South,Olive Branch,2015-05-23,2.88,13,-141.666,38.06
91062,485,Corporate,Not Specified,Office Supplies,Labels,California,West,Fresno,2015-03-18,2.88,3,6.0513,8.77
55392,699,Consumer,Critical,Office Supplies,Pens & Art Supplies,California,West,Los Angeles,2015-06-06,2.84,59,3.21,158.8
87978,711,Consumer,Critical,Office Supplies,Pens & Art Supplies,Massachusetts,East,Winthrop,2015-06-06,2.84,15,3.852,40.37
88522,3,Corporate,High,Office Supplies,Pens & Art Supplies,Washington,West,Anacortes,2015-01-07,2.84,4,4.56,13.01
86753,2418,Consumer,High,Office Supplies,Pens & Art Supplies,Virginia,South,Petersburg,2015-01-10,2.78,10,66.36,28.09
87297,3248,Small Business,High,Office Supplies,Binders and Binder Accessories,Louisiana,South,Slidell,2015-05-07,2.78,17,-340.5311,47.12
88084,445,Small Business,High,Office Supplies,Pens & Art Supplies,Nebraska,Central,Norfolk,2015-06-23,2.78,11,-3.784,29.02
88282,2858,Corporate,Low,Office Supplies,Pens & Art Supplies,Florida,South,Fruit Cove,2015-05-23,2.78,28,213,80.27
88794,2165,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,Maine,East,Augusta,2015-01-09,2.78,6,-5.0716,16.03
89609,2334,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,Wisconsin,Central,Greenfield,2015-04-09,2.78,7,-8.77,19.46
91053,721,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,Indiana,Central,Frankfort,2015-06-24,2.78,15,6.972,43.13
91213,653,Consumer,Not Specified,Office Supplies,Binders and Binder Accessories,California,West,Rancho Cucamonga,2015-04-16,2.78,9,20.6448,29.92
91415,2487,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,Georgia,South,Tucker,2015-06-20,2.78,18,0.7854,46.42
87618,2941,Small Business,Critical,Office Supplies,Rubber Bands,New Jersey,East,Morristown,2015-05-26,2.62,8,12.71,21.41
